0.0;1.55307;0.573074;10.0;0.49;4.64;2.1;1.5;0.33;0.115;2.95;0.00027;0.65;0.33;0.04;8.7
1.0;0.0938548743211296;0.0007169343263188299;0.09856805685608575;0.01272984226530866;13.64783562759584;0.2668624758096546;3.333137524190346;12.809377996770836;0.24660779132110125;4.482458095911037;6.394629123247411e-29;6.0512095029772595e-25;0.9799999999999996;4.364400708171897e-26;9.390269999999347
2.0;0.005648575385966084;4.5904697291566155e-05;0.030933503177881256;0.004014486269243844;13.768788306123735;0.2491841855637372;3.3508158144362636;13.8702046075849;0.24767192436374874;4.502994383792834;-7.769483117507268e-34;3.559085251467863e-29;0.9799999999999996;4.7269680593703186e-30;9.390269999999347
3.0;0.0003404784581623362;2.9044789639067317e-06;0.01234737704919313;0.0016042388905566495;13.782948563185276;0.23729568641767243;3.3627043135823285;14.669577289563732;0.24779681678928955;4.505375847502512;6.6792863933154416e-37;6.144886720742649e-33;0.9799999999999996;5.053427677130481e-34;9.390269999999347
4.0;2.0546361903425396e-05;1.8194561395753303e-07;0.006033370353171983;0.0007841616928602531;13.785598318183041;0.22722719500797187;3.372772804992029;15.411914119407035;0.2478202867970393;4.505818428708142;-2.100710694392871e-40;-1.7037280755909018e-35;0.9799999999999996;-1.572870514301899e-36;9.390269999999347
5.0;1.2773436124558228e-06;1.187368948121051e-08;0.0033506530508008027;0.0004355483468763348;13.786306385362158;0.21838436943408238;3.3816156305659186;16.120525603097242;0.2478265754655597;4.505936213582542;1.4742167576563882e-42;1.5359788069501563e-38;0.9799999999999996;3.048843144148322e-40;9.390269999999347
6.0;8.262233701104502e-08;8.002096459448867e-10;0.002006883243576097;0.0002608904992263805;13.786540309666496;0.21051024333815208;3.389489756661849;16.801799409969906;0.24782865656315659;4.505975028349236;1.3246855118286918e-44;1.4611448506276703e-40;0.9799999999999996;1.1743297804711382e-41;9.390269999999347
7.0;5.937045819810433e-09;-9.412157527938084e-11;0.0012594714635997659;0.0001637342974376522;13.786628329779505;0.20343322017747067;3.3965667798225305;17.459256599012413;0.24782944052713282;4.505989608662879;-1.9434567164449506e-45;-3.3685084390196634e-40;0.9799999999999996;-2.9790692347079365e-41;9.390269999999347
8.0;1.7579388027983043e-10;1.9331758583265723e-11;0.0008162677397997075;0.00010611908603637784;13.78666398804557;0.19702534213124173;3.4029746578687594;18.095442326681173;0.2478297581792546;4.505995513860108;-3.446647470309077e-45;3.136488629438239e-42;0.9799999999999996;5.226351995422179e-43;9.390269999999347
9.0;5.442336014016218e-11;2.2842438512524336e-12;0.0005421680009625527;7.048550638025716e-05;13.786679184549634;0.19118636952120177;3.4088136304787993;18.712384521809486;0.24782989367175137;4.505998027210217;1.8610066437959823e-47;9.5291049481555e-44;0.9799999999999996;8.284315949866644e-45;9.390269999999347
10.0;5.86140234815762e-12;3.257809950687149e-12;0.0003665547793619146;4.765492367310293e-05;13.786686035031499;0.18583652948796897;3.4141634705120323;19.311781657274494;0.24782995477538997;4.50599915953777;-1.685954816115396e-48;-6.891439170676945e-45;0.9799999999999996;-5.306425353094999e-46;9.390269999999347
